SCHL_ID,CASEID,STU_WT,age,Q1,exercise,pcgame,tv,fastfood,bmi,a,b,c,d,e,f,g,h,green_have,male
50106,9652,552.24,12,1,2,3,6,4,19.15,5,4,5,4,3,3,4,5,0,1
50106,9835,552.24,12,1,3,2,4,4,18.55,5,5,5,5,3,5,5,5,0,1
50106,10005,552.24,13,2,2,2,5,4,-9,3,4,5,5,5,1,2,5,0,0
50106,10262,506.67,13,1,3,3,3,4,18.21,5,5,5,5,5,1,5,5,0,1
50106,10341,552.24,12,1,1,5,9,5,-9,5,2,1,5,2,5,1,5,0,1
50106,10447,552.24,12,2,3,2,4,1,20.08,5,5,1,5,5,5,5,5,0,0
50106,10503,720.13,13,1,3,3,8,6,27.4,4,4,5,5,4,5,5,5,0,1
50106,11071,552.24,13,2,4,4,6,2,-9,1,1,1,1,1,1,1,1,0,0
50106,11314,552.24,12,1,4,3,5,6,21.21,5,4,5,5,4,5,4,5,0,1
50106,11571,552.24,13,1,5,6,2,5,22.78,5,5,5,5,5,4,5,5,0,1
50106,11961,552.24,13,2,4,2,8,5,17.91,3,3,3,3,4,3,3,5,0,0
50106,12133,552.24,13,2,2,2,4,7,24.89,2,4,5,1,5,3,5,3,0,0
50107,525,1337.6,15,2,2,6,5,6,-9,5,5,5,3,2,5,4,3, ,0
50107,845,616.23,17,1,6,3,6,6,20.32,5,5,5,5,5,5,5,5, ,1
50107,1118,1493.89,15,1,2,2,3,2,31.18,5,5,5,5,4,3,4,5, ,1
50107,1779,1337.6,15,1,4,3,5,5,19.89,4,4,5,5,4,5,5,5, ,1
50107,2074,1337.6,15,1,4,2,9,2,-9,2,2,5,5,4,3,4,5, ,1
50107,3496,1337.6,15,2,2,1,2,7,32.85,2,1,1,1,1,1,1,1, ,0
50107,4650,1337.6,17,1,2,3,7,2,21.81,5,5,5,5,5,5,5,5, ,1
50107,5555,616.23,17,1,3,4,7,4,18.6,4,5,5,3,3,2,5,5, ,1
50107,5571,1337.6,15,1,5,3,6,3,21.15,5,5,5,5,5,5,5,5, ,1
50107,5661,1337.6,15,2,2,4,9,5,25.33,5,4,4,5,5,5,5,4, ,0
50107,6099,616.23,16,2,3,1,4,4,19.16,2,3,4,5,2,2,4,4, ,0
50107,6443,1087.26,15,2,2,2,2,2,17.35,3,4,5,5,4,4,4,5, ,0
50107,7187,626.7,14,1,3,5,4,3,31.86,5,5,1,5,5,5,5,5, ,1
50107,7562,1337.6,17,1,1,8,6,6,22.42,5,5,5,5,5,5,5,5, ,1
50107,8425,1493.89,14,2,2,1,3,4,28.23,4,4,4,5,3,3,5,5, ,0
50107,8605,1337.6,16,1,4,2,2,5,22.4,5,5,5,5,5,5,1,5, ,1
50107,8797,1337.6,15,1,4,4,1,2,22.62,5,5,5,5,5,5,5,5, ,1
50107,8924,1034.9,16,1,2,2,2,2,27.97,5,5,5,5,5,5,5,5, ,1
50107,8929,1337.6,16,2,3,6,8,2,-9,4,5,5,5,1,1,5,5, ,0
50107,9349,1337.6,16,2,4,1,4,4,-9,2,-9,4,5,3,2,4,3, ,0
50107,9732,1087.26,14,1,4,3,5,6,16.91,4,4,5,2,2,4,4,3, ,1
50107,11380,1493.89,14,1,3,3,4,6,24.27,4,5,5,5,4,5,5,5, ,1
50107,11584,1493.89,15,2,2,2,7,2,42.82,4,2,1,1,5,1,1,5, ,0
50107,11625,616.23,15,1,1,4,3,2,24.83,4,3,2,1,3,3,1,2, ,1
50107,11829,626.7,14,1,5,4,9,6,-9,5,5,5,5,2,3,5,4, ,1
50107,12027,1337.6,16,2,1,1,9,4,-9,3,3,1,5,4,5,5,5, ,0
50107,12060,626.7,14,2,2,2,7,4,20.15,4,5,4,5,3,5,5,5, ,0
50107,12369,1337.6,16,2,6,1,3,6,29.2,4,4,3,1,1,1,5,5, ,0
50107,12531,1493.89,15,2,4,2,5,5,21.9,4,4,2,4,3,3,4,3, ,0
50107,12592,1493.89,17,1,4,5,4,5,25,4,4,5,4,4,4,4,4, ,1
50109,171,1292.91,12,1,3,2,2,3,25.74,3,5,4,5,5,1,1,5,1,1
50109,281,1292.91,12,2,3,-9,2,2,17.81,4,4,5,3,3,4,1,5,1,0
50109,540,2111.33,13,1,3,7,9,2,27.75,5,5,5,5,5,5,5,5,1,1
50109,550,254.72,11,1,2,4,6,4,19.15,2,1,5,4,4,1,1,1,1,1
50109,595,1292.91,12,1,6,2,4,5,24.09,4,4,5,5,4,4,3,4,1,1
50109,1106,254.72,11,1,2,2,5,4,15.33,5,5,5,5,3,5,5,5,1,1
50109,1173,254.72,11,1,2,2,6,4,21.03,5,4,5,5,4,3,5,5,1,1
50109,1459,2111.33,13,2,3,3,5,5,18.74,3,5,5,5,3,3,5,5,1,0
50109,1599,1292.91,12,2,5,2,3,5,15.51,5,4,4,2,5,4,5,2,1,0
50109,1869,1292.91,12,1,2,9,2,2,21.59,5,5,5,5,1,1,5,5,1,1
50109,2058,254.72,13,1,3,-9,-9,4,18.85,3,5,2,3,3,5,3,4,1,1
50109,2136,1292.91,11,1,3,8,1,4,21.06,4,4,5,5,4,4,5,4,1,1
50109,2205,1292.91,12,2,1,1,3,3,19.25,3,4,5,5,5,5,4,5,1,0
50109,2741,1292.91,11,1,5,1,3,2,13.7,3,4,5,5,4,4,5,5,1,1
50109,2966,254.72,11,2,2,4,3,6,-9,2,2,5,1,1,2,1,1,1,0
50109,2977,1292.91,12,1,3,3,2,1,24.4,4,5,5,5,5,3,5,5,1,1
50109,3016,254.72,11,1,3,3,7,5,14.97,5,2,1,4,5,1,1,5,1,1
50109,3159,1292.91,12,2,4,2,2,3,16.44,5,5,5,5,4,3,5,5,1,0
50109,3336,1292.91,11,1,3,3,2,4,23.12,4,5,5,5,3,4,2,4,1,1
50109,3454,1292.91,12,2,4,2,2,5,-9,4,5,5,5,5,2,2,5,1,0
50109,3566,254.72,11,2,1,2,5,2,23.58,5,5,5,4,2,5,1,5,1,0
50109,3848,1292.91,12,2,4,2,5,2,23.58,4,5,5,4,3,5,5,5,1,0
50109,4024,1292.91,12,2,3,1,3,2,14.47,5,5,5,5,5,4,4,5,1,0
50109,4638,2111.33,11,1,6,3,2,2,19.93,5,5,5,5,5,5,5,5,1,1
50109,4946,254.72,11,1,3,4,3,4,24.83,5,5,5,5,4,4,5,5,1,1
50109,5220,1292.91,12,2,1,2,4,3,-9,5,2,3,5,4,1,5,4,1,0
50109,5429,1292.91,11,1,5,3,6,2,16.09,4,2,5,5,5,3,5,5,1,1
50109,5627,1292.91,11,1,5,2,5,2,15.59,5,5,5,5,5,5,5,5,1,1
50109,5994,254.72,12,2,5,3,4,4,17.93,4,4,5,5,4,4,5,5,1,0
50109,6044,1292.91,12,1,5,2,3,5,21.9,5,5,4,5,5,5,5,5,1,1
50109,6053,254.72,12,1,4,7,5,2,-9,4,5,3,5,5,3,4,5,1,1
50109,6327,1292.91,13,1,1,3,3,4,37.68,5,4,5,4,4,3,2,5,1,1
50109,6590,254.72,12,2,5,1,-9,2,-9,5,5,5,5,5,5,5,5,1,0
50109,6848,1292.91,12,1,1,3,4,2,21.9,3,4,1,5,5,1,5,5,1,1
50109,6988,254.72,11,2,4,2,7,3,16.78,5,5,5,5,5,5,5,5,1,0
50109,7201,1292.91,11,2,3,2,3,5,12.5,4,1,1,1,4,2,4,5,1,0
50109,7277,254.72,11,2,6,2,3,5,17.9,5,3,5,5,-9,4,2,5,1,0
50109,7337,2111.33,12,2,6,2,6,3,15.98,1,3,1,2,1,2,2,2,1,0
50109,7361,1292.91,11,1,3,2,2,2,18.29,1,4,1,5,2,1,1,2,1,1
50109,7850,2111.33,11,1,4,3,3,4,18.25,4,4,5,5,5,5,4,5,1,1
50109,8056,1292.91,11,2,5,2,4,4,14.38,5,5,5,5,5,5,5,5,1,0
50109,8091,1292.91,11,1,5,2,4,3,18.62,3,3,5,4,5,5,4,5,1,1
50109,8264,1292.91,11,1,4,3,3,6,-9,4,5,1,5,4,5,1,4,1,1
50109,8691,1292.91,11,2,4,1,2,1,17.93,5,5,5,5,5,2,5,5,1,0
50109,8865,254.72,11,2,4,1,2,4,19.1,5,5,5,5,5,3,4,5,1,0
50109,8996,1292.91,12,2,3,2,7,2,-9,5,5,4,5,3,4,5,5,1,0
50109,9138,1292.91,11,1,2,2,4,5,19.7,4,2,4,2,2,3,3,3,1,1
50109,9258,1292.91,12,1,6,3,4,5,18.8,2,3,5,5,3,2,5,5,1,1
50109,9518,1292.91,11,1,4,2,3,5,20.17,5,4,3,5,5,5,5,5,1,1
50109,10167,1292.91,11,1,5,2,3,2,29.79,4,5,5,5,5,5,5,5,1,1
50109,10170,1292.91,11,1,4,2,5,2,22.11,5,5,5,5,4,4,5,5,1,1
50109,10574,254.72,11,2,4,2,9,6,16.79,5,5,5,5,2,1,5,5,1,0
50109,11535,1292.91,11,2,5,2,3,5,12.99,3,4,5,5,4,4,5,3,1,0
50109,11710,1292.91,11,1,4,6,2,4,26.51,3,3,4,4,4,4,4,5,1,1
50109,11785,1292.91,11,2,3,1,4,3,14.85,5,4,5,5,3,3,4,5,1,0
50109,12022,2111.33,11,2,4,1,2,4,-9,5,5,5,5,5,4,5,5,1,0
50109,12177,254.72,12,1,4,3,3,2,-9,4,3,5,4,4,1,4,5,1,1
50109,12219,1292.91,12,1,4,-9,-9,6,17.52,4,5,3,4,5,4,5,3,1,1
50109,12612,254.72,12,2,4,2,2,2,23.75,5,5,5,5,5,5,5,5,1,0
50111,4,795.56,14,2,4,1,2,2,23.98,5,5,5,4,4,5,5,5,0,0
50111,22,795.56,15,2,3,2,5,4,17.98,4,4,4,2,3,2,1,2,0,0
50111,88,450.9,16,1,4,2,5,4,20,5,5,5,5,5,4,5,5,0,1
50111,318,795.56,14,2,2,2,5,4,22.91,3,4,5,3,3,3,4,1,0,0
50111,464,458.56,14,2,4,1,4,6,22.76,5,4,4,3,5,2,2,5,0,0
50111,702,458.56,14,2,3,1,5,5,26.99,-9,-9,-9,-9,-9,-9,5,3,0,0
50111,1465,795.56,14,1,4,2,3,4,23.66,5,5,5,5,5,5,5,5,0,1
50111,1572,795.56,14,1,4,3,5,4,25.05,3,4,5,5,5,4,5,5,0,1
50111,1615,795.56,14,1,6,3,4,4,24.91,5,4,5,4,5,5,3,4,0,1
50111,3443,458.56,14,2,2,2,4,6,21.9,3,3,4,2,2,4,1,4,0,0
50111,4032,795.56,15,1,1,7,3,5,19.87,4,5,2,5,3,1,1,5,0,1
50111,4655,458.56,14,2,1,1,2,5,19.8,3,5,5,5,4,5,3,3,0,0
50111,4714,450.9,15,2,4,1,3,4,24.24,2,5,1,2,4,5,3,5,0,0
50111,4969,757.24,15,1,6,2,3,4,21.75,5,4,3,3,3,2,1,5,0,1
50111,5519,795.56,14,2,1,3,1,4,23.33,3,1,5,5,1,5,5,5,0,0
50111,5562,458.56,14,1,1,3,3,4,22.99,4,4,5,4,4,4,4,5,0,1
50111,5651,450.9,16,1,4,2,2,2,20.3,5,5,5,3,2,5,5,5,0,1
50111,6544,458.56,15,2,6,1,4,6,19.8,3,5,5,5,2,4,4,5,0,0
50111,6594,458.56,15,1,2,4,3,-9,17.68,5,5,5,4,4,5,5,5,0,1
50111,6670,795.56,15,2,3,1,3,4,16.78,5,5,5,5,3,5,5,5,0,0
50111,6813,978.73,15,1,4,1,1,5,26.16,5,4,5,5,5,5,5,5,0,1
50111,7056,1093.09,14,1,2,3,5,2,15.2,5,4,5,5,5,4,3,5,0,1
50111,7165,795.56,15,1,4,3,9,6,24.35,1,3,4,5,3,3,2,5,0,1
50111,7185,795.56,14,1,3,3,4,5,25.05,5,5,5,5,5,4,5,5,0,1
50111,7254,1093.09,14,1,6,2,7,1,22.09,5,5,5,5,5,5,5,5,0,1
50111,8134,795.56,15,1,3,3,3,3,29.06,5,5,5,5,5,4,1,5,0,1
50111,8276,757.24,17,1,3,4,4,2,25.08,5,5,4,5,5,5,5,5,0,1
50111,8528,458.56,14,2,2,1,2,4,23.67,2,2,2,2,1,1,1,2,0,0
50111,9686,757.24,15,2,1,2,2,5,19.8,2,5,4,3,2,5,3,5,0,0
50111,9808,795.56,14,2,6,1,5,5,20.33,3,3,4,2,3,3,2,5,0,0
50111,9904,795.56,15,2,3,1,3,5,24.96,4,4,3,1,1,2,5,2,0,0
50111,9912,795.56,14,1,5,4,3,2,19.53,5,5,5,5,5,5,5,5,0,1
50111,9936,450.9,16,2,3,2,5,4,20.76,5,5,5,5,5,5,5,5,0,0
50111,10168,458.56,15,1,4,4,7,4,19.27,3,4,5,5,4,5,5,5,0,1
50111,10174,450.9,16,1,5,2,4,2,23.32,5,5,4,5,5,5,5,5,0,1
50111,10464,450.9,15,1,4,1,3,4,21.24,4,5,5,5,5,4,5,5,0,1
50111,10648,450.9,15,2,2,1,2,1,19.7,1,3,4,3,4,3,5,5,0,0
50111,11122,458.56,15,2,5,3,3,5,19.22,1,4,5,4,5,2,5,5,0,0
50111,11299,450.9,15,1,-9,1,-9,5,-9,4,4,4,4,4,4,4,4,0,1
50111,12170,978.73,17,1,3,4,4,5,21.1,4,3,2,5,1,5,1,5,0,1
50111,12482,450.9,16,2,1,6,9,4,19.1,5,4,4,2,4,5,5,5,0,0
50114,259,408.03,10,2,1,3,6,5,25.55,3,3,5,3,4,3,5,4,1,0
50114,1149,408.03,10,1,4,3,4,3,14.43,5,4,4,5,4,5,4,5,1,1
50114,1183,1254.11,10,1,4,2,2,5,-9,5,4,5,5,5,4,1,5,1,1
50114,1241,408.03,11,1,5,3,3,2,16.86,5,5,5,5,5,4,4,5,1,1
50114,1833,1254.11,10,2,2,2,5,4,-9,5,3,5,-9,5,5,2,5,1,0
50114,2039,1254.11,10,2,4,3,5,6,18.88,2,5,4,2,5,3,3,5,1,0
50114,3034,408.03,10,1,1,2,4,4,16.18,2,5,5,5,5,5,4,5,1,1
50114,3413,408.03,10,1,4,3,5,5,21.59,4,4,2,5,4,3,5,4,1,1
50114,3829,1254.11,10,2,4,2,2,4,24.36,5,4,5,5,5,5,5,4,1,0
50114,4246,1254.11,10,1,6,4,3,2,17.32,5,5,3,5,5,5,5,5,1,1
50114,4833,1254.11,10,2,4,2,2,5,16.84,5,5,5,5,5,5,5,5,1,0
50114,4938,408.03,10,1,5,1,3,4,20.24,5,5,5,5,5,5,4,5,1,1
50114,5281,408.03,10,1,6,1,-9,4,25.08,5,5,5,5,5,4,4,5,1,1
50114,5328,408.03,10,1,4,2,2,2,18.57,5,5,5,5,2,5,5,5,1,1
50114,5334,1254.11,10,1,3,2,3,2,15.16,5,5,5,5,4,3,5,5,1,1
50114,5352,1254.11,11,1,3,2,4,5,-9,5,5,5,5,4,3,5,5,1,1
50114,6266,408.03,11,1,2,3,4,4,22.61,2,2,5,5,5,4,1,3,1,1
50114,6447,1254.11,11,1,2,3,5,6,21.44,5,5,5,5,4,5,4,5,1,1
50114,6463,571.13,11,2,4,2,3,3,16.27,2,4,5,5,5,3,5,4,1,0
50114,6526,1254.11,10,2,1,4,3,5,17.96,5,1,5,5,5,5,5,5,1,0
50114,6664,1254.11,10,2,6,2,4,4,14.51,5,4,5,5,5,4,5,5,1,0
50114,6689,408.03,10,2,3,2,3,3,20.45,3,5,5,4,5,2,5,3,1,0
50114,6715,408.03,10,2,2,1,5,2,12.96,5,5,5,5,4,5,5,5,1,0
50114,6941,408.03,10,2,4,4,5,2,20.08,1,2,1,1,2,1,1,1,1,0
50114,7080,1254.11,10,2,3,2,2,2,17.49,5,5,5,5,4,5,5,5,1,0
50114,7196,1254.11,10,2,2,4,4,2,-9,5,5,5,5,5,5,4,5,1,0
50114,7637,408.03,10,2,4,4,6,2,18.73,3,5,4,5,1,3,5,5,1,0
50114,7728,1254.11,10,2,1,1,5,4,21.16,4,3,5,3,3,-9,-9,-9,1,0
50114,8161,1254.11,10,2,1,2,2,2,-9,5,5,5,5,5,2,5,5,1,0
50114,8260,571.13,11,1,4,2,2,4,22.82,5,4,5,5,3,5,5,5,1,1
50114,8529,408.03,12,1,5,5,5,5,26.16,5,4,3,2,5,5,5,2,1,1
50114,8776,408.03,11,2,6,2,3,4,16.93,4,3,5,4,5,4,4,5,1,0
50114,8783,1254.11,11,1,4,2,3,2,-9,2,5,5,2,5,1,5,3,1,1
50114,9088,408.03,11,2,6,4,3,3,17.94,4,3,3,4,4,3,1,3,1,0
50114,9220,1254.11,11,1,3,2,6,2,15.2,5,5,5,5,5,5,5,5,1,1
50114,9704,408.03,11,1,3,3,4,3,-9,5,5,5,5,5,1,5,5,1,1
50114,10022,1254.11,10,2,3,4,3,4,23.12,3,3,3,3,3,3,3,5,1,0
50114,11149,408.03,10,1,2,3,2,2,13.19,5,5,4,5,5,5,1,5,1,1
50114,11873,408.03,11,1,-9,2,3,4,16.78,5,5,5,5,5,5,5,5,1,1
50114,12189,408.03,10,2,2,2,3,6,22.84,5,4,5,5,5,5,5,5,1,0
50201,1167,3309.26,11,2,2,3,7,4,-9,5,5,5,5,1,5,1,5,0,0
50201,1230,3309.26,12,2,2,2,5,6,17.72,2,3,2,5,4,2,2,4,0,0
50201,1758,3309.26,11,1,4,4,7,5,19.91,3,3,3,5,2,4,4,5,0,1
50201,2111,3309.26,11,2,4,6,5,6,17.34,4,5,5,5,5,5,4,5,0,0
50201,2132,3309.26,12,1,4,2,2,4,13.1,5,5,5,5,5,5,5,5,0,1
50201,3461,3309.26,11,1,4,5,5,5,-9,5,5,1,2,1,3,2,5,0,1
50201,3526,3309.26,11,2,2,1,3,5,43.5,1,1,1,1,1,1,1,1,0,0
50201,3891,5404.03,11,2,5,4,4,2,16.44,5,5,5,5,5,5,5,5,0,0
50201,4058,3309.26,11,2,2,4,6,2,16.28,5,5,5,5,1,2,1,5,0,0
50201,5086,3309.26,13,1,3,2,3,4,-9,5,4,5,5,5,5,5,5,0,1
50201,5467,5404.03,11,2,4,2,4,5,22.45,1,2,1,4,4,3,5,4,0,0
50201,5513,3309.26,11,2,5,1,3,3,27.51,5,5,4,4,4,5,5,5,0,0
50201,7374,3309.26,11,2,3,-9,5,4,-9,2,5,5,5,2,4,2,5,0,0
50201,7845,3309.26,11,1,3,2,6,3,18.71,4,5,5,5,5,4,5,5,0,1
50201,9449,651.97,11,2,3,2,6,4,-9,4,4,5,1,1,1,1,1,0,0
50201,10638,3309.26,11,1,3,2,3,4,17.52,4,5,4,5,4,4,5,5,0,1
50201,10677,3309.26,11,1,4,4,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,1
50201,11143,651.97,13,2,3,7,9,2,26.39,4,5,5,5,5,1,1,5,0,0
50201,11159,651.97,12,2,4,5,3,5,22.41,-9,-9,-9,-9,-9,-9,-9,-9,0,0
50201,11288,3309.26,11,1,2,3,5,5,17.89,4,5,4,5,5,3,3,5,0,1
50201,11386,3309.26,11,2,3,2,2,5,-9,5,5,4,5,5,3,3,5,0,0
50301,954,3151.05,13,2,1,2,9,7,23.64,1,2,5,4,5,3,5,4,0,0
50301,1226,2781.61,15,1,6,2,2,4,17.97,5,5,5,5,5,5,5,5,0,1
50301,1342,2781.61,13,2,4,1,2,4,17.72,5,5,5,5,4,5,5,5,0,0
50301,1417,824.16,13,2,3,2,2,4,19.09,5,5,4,4,2,2,5,1,0,0
50301,1706,756.15,16,1,3,1,4,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,1
50301,2696,3151.05,12,1,3,2,3,2,16.61,5,5,5,5,5,5,5,5,0,1
50301,2947,2781.61,14,2,4,4,2,2,21.97,5,2,2,4,2,5,1,5,0,0
50301,3040,3151.05,13,2,3,3,4,4,17.35,5,5,5,5,5,5,5,5,0,0
50301,3303,3151.05,12,2,2,1,2,6,17.77,5,4,3,3,2,3,1,2,0,0
50301,3595,3151.05,12,1,2,2,4,4,18.71,5,5,5,5,5,5,5,5,0,1
50301,4901,2781.61,13,1,3,3,5,6,17.16,5,5,5,5,5,5,5,5,0,1
50301,5168,2781.61,13,1,3,4,6,4,-9,4,5,5,5,4,5,4,5,0,1
50301,5326,1237.19,12,2,3,3,3,5,23.64,2,5,5,5,1,4,3,5,0,0
50301,6351,3151.05,13,2,3,1,4,2,-9,4,5,4,3,1,2,1,5,0,0
50301,6764,824.16,12,2,4,1,5,4,18.26,4,5,5,5,5,5,5,5,0,0
50301,6855,2781.61,14,1,3,3,3,2,28.26,3,4,5,5,5,5,5,-9,0,1
50301,8121,2781.61,13,1,4,1,2,2,18.35,4,5,5,5,5,5,5,5,0,1
50301,8487,824.16,13,1,5,2,5,4,24.75,4,5,5,5,5,5,5,5,0,1
50301,8611,1237.19,14,2,2,2,2,4,-9,2,4,4,5,3,2,2,5,0,0
50301,9279,2781.61,14,1,4,2,2,2,18.29,3,5,5,5,5,5,5,5,0,1
50301,9679,2781.61,13,2,1,2,4,5,20.08,5,3,4,2,5,3,5,3,0,0
50301,10585,756.15,13,1,4,4,5,5,22.62,3,5,5,5,5,5,5,5,0,1
50301,11102,3151.05,12,1,4,3,3,5,17.73,2,4,5,-9,4,5,2,5,0,1
50301,11488,1074.7,13,2,2,3,7,3,15.78,5,4,5,5,5,5,5,5,0,0
50301,11632,3151.05,12,2,2,2,4,4,18.85,5,1,5,3,2,2,2,5,0,0
50301,11994,1074.7,13,2,4,5,3,4,21.1,2,2,2,4,3,3,5,5,0,0
50301,12564,3151.05,12,1,4,2,4,2,21.21,4,4,5,5,5,4,3,5,0,1
50302,321,7177.54,15,1,4,3,6,4,27.26,5,5,5,5,5,5,5,5,0,1
50302,614,7177.54,15,1,6,2,2,5,20.98,5,5,5,5,5,5,5,5,0,1
50302,902,7177.54,16,2,4,2,4,4,16.44,3,2,2,5,2,3,1,2,0,0
50302,961,6831.85,15,2,6,1,3,4,21.59,4,4,4,4,4,4,5,5,0,0
50302,2036,6831.85,15,1,4,1,3,4,19.76,3,3,5,3,3,4,4,5,0,1
50302,2069,6831.85,15,2,2,2,4,4,30.93,1,5,4,5,4,5,5,4,0,0
50302,2384,7177.54,15,1,6,2,2,5,22.68,5,3,3,4,3,3,1,2,0,1
50302,2672,6831.85,15,1,4,5,3,4,14.21,4,5,5,4,2,2,4,2,0,1
50302,2733,6831.85,15,2,6,2,2,4,17.45,4,5,5,5,5,4,5,5,0,0
50302,3620,7177.54,14,2,2,1,2,5,28.28,4,4,5,5,4,4,3,4,0,0
50302,4128,6831.85,15,1,5,3,3,3,17.9,4,3,3,3,2,2,4,5,0,1
50302,4340,9861.85,14,1,6,4,5,2,22.54,4,5,4,4,4,2,5,4,0,1
50302,4433,6831.85,15,1,4,2,4,4,16.56,4,4,3,-9,5,2,5,5,0,1
50302,4783,7177.54,14,1,4,8,3,5,16.99,4,4,4,5,4,3,5,5,0,1
50302,5341,6831.85,15,1,3,4,3,6,20.3,5,3,1,2,1,2,5,4,0,1
50302,5585,6831.85,16,2,5,1,2,2,20.5,3,3,3,5,5,3,4,4,0,0
50302,6319,4068.05,16,2,6,2,3,6,26.46,4,3,2,2,4,4,5,5,0,0
50302,6472,6831.85,15,1,4,3,3,5,20.63,5,5,5,5,5,4,4,4,0,1
50302,6701,6831.85,16,2,4,2,5,2,20.63,5,5,4,5,4,4,5,5,0,0
50302,6828,7177.54,14,2,4,1,2,2,19.35,3,5,5,5,3,2,5,5,0,0
50302,6998,7177.54,15,2,4,2,3,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0
50302,7332,7177.54,15,2,2,2,7,2,26.07,5,5,5,5,3,5,2,1,0,0
50302,7421,9861.85,15,1,6,6,7,2,26.1,3,5,5,5,5,5,4,5,0,1
50302,8074,6831.85,16,2,6,1,4,2,17.77,4,5,2,4,4,5,3,5,0,0
50302,8558,7177.54,15,2,6,3,3,2,20.63,3,3,5,5,3,5,5,5,0,0
50302,8695,7177.54,14,2,2,1,2,5,24.07,4,3,1,5,5,4,5,5,0,0
50302,9118,4137.17,15,1,3,1,2,4,24.34,5,4,5,4,5,4,4,5,0,1
50302,9188,6831.85,15,2,4,2,2,6,21.59,5,2,1,4,2,2,5,5,0,0
50302,9468,6831.85,15,2,4,3,2,2,21.07,5,5,4,5,5,5,5,5,0,0
50302,9675,7177.54,14,1,4,3,3,4,17.53,2,4,5,1,3,4,5,5,0,1
50302,10047,7177.54,14,2,6,2,5,5,20.21,3,4,4,5,4,5,5,5,0,0
50302,10270,7177.54,14,2,1,1,2,6,18.07,3,4,3,4,2,1,5,5,0,0
50302,10530,6831.85,15,2,6,2,4,4,23.12,4,5,1,5,3,4,3,5,0,0
50302,10681,6831.85,15,2,6,2,2,6,23.12,2,4,1,5,4,4,4,3,0,0
50302,10819,6831.85,16,1,3,2,3,5,19.72,1,2,2,2,2,2,2,2,0,1
50302,11032,7177.54,14,1,3,3,2,3,24.17,5,5,5,5,3,5,2,5,0,1
50302,11153,7177.54,15,1,2,1,3,5,20.94,4,5,4,5,3,5,4,5,0,1
50302,11911,7177.54,16,1,3,3,7,2,21.26,3,5,1,5,1,1,1,5,0,1
50302,12024,7177.54,16,2,1,4,9,2,-9,5,5,5,5,5,5,4,1,0,0
50302,12099,6831.85,16,2,6,1,4,6,19.61,1,2,2,5,4,3,4,3,0,0
50302,12135,6831.85,16,2,4,1,2,5,18.26,3,4,5,4,4,4,4,4,0,0
50302,12457,7177.54,14,1,4,2,4,5,21.52,5,5,5,5,4,3,5,5,0,1
50302,12465,7177.54,16,2,3,5,5,5,32.35,3,4,1,4,4,4,3,5,0,0
50303,266,929.27,12,1,5,2,4,5,30.6,5,5,5,5,5,5,5,5,1,1
50303,377,929.27,13,1,5,3,2,3,18.85,5,5,5,5,5,5,5,5,1,1
50303,677,929.27,11,2,3,4,-9,2,-9,5,5,5,5,3,5,5,5,1,0
50303,985,929.27,11,1,3,2,2,1,-9,4,4,-9,-9,1,2,5,4,1,1
50303,1755,929.27,12,2,3,2,-9,4,-9,4,5,5,5,5,5,3,5,1,0
50303,1912,929.27,12,2,2,2,3,3,20.55,3,1,4,3,4,3,4,3,1,0
50303,2068,929.27,11,1,2,4,2,4,17.32,4,5,5,5,5,5,5,5,1,1
50303,2515,929.27,12,2,6,2,1,3,-9,5,5,5,3,4,5,5,3,1,0
50303,2620,929.27,10,1,1,2,6,2,15.78,5,5,5,5,5,5,5,5,1,1
50303,2992,183.08,12,1,5,8,6,6,-9,3,5,1,5,5,5,5,4,1,1
50303,3570,929.27,11,2,3,5,4,-9,18.77,5,3,3,4,5,1,-9,5,1,0
50303,3922,929.27,11,1,2,2,5,1,23.25,4,5,2,3,5,5,2,5,1,1
50303,4504,929.27,11,2,6,1,2,4,16.78,5,5,5,5,5,5,4,5,1,0
50303,4530,929.27,11,2,4,4,6,2,-9,2,4,5,5,1,3,3,4,1,0
50303,4619,929.27,11,1,4,4,1,6,13.78,4,2,3,5,4,2,3,2,1,1
50303,4959,929.27,11,2,-9,2,2,3,20.07,4,5,5,5,4,5,5,4,1,0
50303,5166,929.27,11,1,4,3,4,2,-9,1,5,4,5,3,4,2,5,1,1
50303,5187,929.27,11,2,4,4,7,3,15.41,1,-9,5,5,2,1,5,1,1,0
50303,5232,929.27,13,1,3,2,2,3,21.03,5,5,5,5,5,5,5,5,1,1
50303,5687,929.27,11,2,4,5,8,2,20.93,5,5,5,5,2,2,5,2,1,0
50303,5695,183.08,11,2,4,1,2,2,24,5,5,5,5,5,5,5,5,1,0
50303,6273,929.27,12,1,3,4,2,2,39.46,1,1,3,1,1,3,4,1,1,1
50303,7072,929.27,11,2,4,2,4,4,-9,2,4,5,-9,3,5,2,4,1,0
50303,7243,929.27,11,1,6,9,2,4,22.94,1,5,1,5,5,5,1,1,1,1
50303,7688,929.27,11,1,4,2,3,2,14.03,5,5,5,5,5,5,5,5,1,1
50303,7768,929.27,11,2,4,2,9,5,17.13,5,4,1,5,2,5,5,5,1,0
